x,y,z
0.11,-10.06,0.01
9.95,10.03,0.01
-10.13,-10.00,4.96
-10.04,9.94,0.01
15.00,5.00,0.01
-9.99,9.98,5.00
0.02,15.05,10.02
-9.97,-5.08,0.02
-10.05,9.94,0.01
9.99,-0.00,-0.02
-10.07,-0.07,5.02
-10.02,-9.96,-0.00
14.98,9.98,-0.10
9.95,10.03,0.01
-9.94,-10.12,10.03
0.11,-10.06,0.01
15.08,0.10,-0.04
-0.17,-20.04,0.02
-0.04,10.04,0.02
-0.03,10.05,5.01
9.94,-10.04,0.01
-0.05,-0.02,0.00
-9.99,-5.14,0.01
0.02,-10.04,-0.01
9.88,-10.10,4.99
-10.03,-9.96,0.00
9.90,9.96,10.02
-10.07,-0.06,5.02
-0.04,10.04,0.02
-9.99,-4.99,-0.06
-9.99,9.98,5.00
0.02,15.06,10.01
-9.99,9.99,5.00
10.05,0.04,5.02
0.36,-10.06,-0.02
0.09,-10.06,0.01
9.95,10.04,0.00
0.28,5.26,9.97
-10.03,0.02,-0.00
0.06,-10.01,5.00
-5.06,0.00,0.02
9.97,14.98,-0.01
9.98,10.04,-0.00
-0.05,-0.02,0.00
-0.05,-0.02,0.00
0.06,4.96,-0.03
-9.89,0.11,14.98
-10.09,5.03,0.05
-5.06,-0.00,0.01
0.00,15.03,-0.01
-0.11,-0.04,5.01
-0.02,10.04,5.00
9.94,10.02,0.01
10.05,0.04,5.02
9.49,0.22,15.00
-0.08,-4.84,5.01
9.98,-0.01,-0.02
-10.07,-0.06,5.02
9.94,10.03,0.01
14.96,15.02,-0.04
10.08,-9.95,15.00
-0.05,-0.02,0.00
-0.02,10.04,5.00
-0.06,5.01,0.02
-15.05,-9.93,-0.00
9.94,-10.04,0.01
-10.00,10.03,10.02
9.85,-10.09,4.95
15.08,0.07,5.02
-10.02,-9.96,-0.00
-0.06,5.01,0.02
9.98,-9.99,9.98
-0.11,-19.99,0.04
9.94,-10.04,0.01
9.94,10.03,0.01
-10.04,9.94,0.01
5.98,-0.04,0.00
-0.05,-0.02,0.00
0.09,-10.06,0.01
-0.08,5.01,0.03
9.95,10.02,0.01
9.98,-0.01,-0.02
10.00,9.75,14.97
-9.98,-5.09,0.01
-10.05,9.94,0.01
0.15,-9.93,4.99
0.14,-9.95,14.98
-0.08,5.01,0.03
-9.94,-0.01,14.97
-0.11,-0.06,5.01
-14.83,-0.04,9.97
10.01,0.04,5.03
-10.04,9.94,0.01
-0.05,-0.02,0.00
9.98,-0.01,-0.02
10.03,0.06,9.96
-9.98,-10.03,5.02
-0.06,5.01,0.02
10.06,-0.01,5.04
9.95,-5.06,-0.02
15.19,0.12,4.92
9.97,-10.03,-0.01
9.95,-10.04,0.01
-0.05,10.03,0.02
-10.02,-9.96,-0.00
-5.06,-0.00,0.01
-10.05,-15.03,0.04
-10.04,-9.96,-0.00
10.00,9.97,4.99
10.00,9.98,-0.01
9.96,10.05,0.00
-5.05,5.06,15.02
0.01,-4.99,-0.02
9.88,-0.02,5.10
9.85,-10.09,4.94
5.98,-0.04,0.00
-9.99,9.98,5.00
-10.03,-9.95,0.00
9.98,-0.01,-0.02
-10.04,9.94,0.01
0.13,-10.07,0.01
-10.00,14.98,0.02
0.01,-5.00,-0.02
-0.04,10.05,0.01
-10.02,-9.96,-0.00
-10.07,-0.06,5.02
9.98,-0.01,-0.02
9.98,-0.01,-0.02
-0.05,-0.02,0.00
-4.92,-5.00,9.99
-10.03,-9.95,0.00
-0.10,-0.06,5.00
-9.97,-5.07,0.02
9.94,-10.04,0.01
9.98,-0.01,-0.02
-0.04,10.04,0.02
9.99,9.99,4.98
0.05,4.96,-0.03
-10.03,0.02,-0.00
-10.04,-4.94,-0.00
-9.95,0.09,10.01
-0.05,14.98,5.04
-10.04,9.94,0.01
4.99,5.04,10.01
0.07,-9.96,14.99
-0.05,10.03,0.02
0.19,-9.92,4.99
-9.95,-10.06,10.02
-0.05,10.03,0.02
10.42,-14.97,-0.31
9.98,-0.01,-0.02
9.96,0.05,5.02
-10.03,-9.95,0.00
-4.27,9.95,15.26
9.87,-10.09,4.97
9.94,-10.04,0.01
0.05,-10.03,5.00
5.98,-0.04,0.00
9.94,10.03,0.01
-9.99,9.99,5.00
9.93,-10.04,-0.01
5.98,-0.04,0.00
9.99,0.13,9.98
-19.98,0.04,-0.02
-9.89,-10.15,5.02
9.99,0.14,9.98
-0.05,-0.02,0.00
9.74,9.91,15.02
-10.11,10.08,4.96
9.95,10.04,0.00
-0.05,-0.02,0.00
-14.84,0.06,14.96
-0.04,10.04,5.00
-10.05,9.94,0.01
9.95,-10.04,0.01
0.01,-4.99,-0.02
9.99,9.99,4.98
0.01,-5.00,-0.02
9.98,-0.01,-0.02
0.39,0.37,15.02
9.74,0.46,15.06
-10.03,0.02,-0.00
-0.05,-0.02,0.00
-0.05,-0.02,0.00
-14.93,14.99,0.01
10.01,9.95,4.92
9.94,-10.04,0.01
9.86,-10.09,4.97
-0.05,-0.02,0.00
-10.05,9.94,0.01
-0.04,10.04,0.02
0.01,-4.99,-0.02
9.93,-10.04,-0.01
-0.10,-9.98,-0.01
-9.99,-10.01,5.02
-0.05,-15.04,5.00
0.06,-10.01,5.00
0.06,4.96,-0.03
5.98,-0.04,0.00
9.95,-10.04,0.01
-10.00,10.02,10.03
5.03,5.02,15.09
9.99,-0.00,-0.02
5.05,-4.99,15.02
4.93,5.02,4.98
-0.06,10.04,10.03
14.91,-15.02,0.05
0.01,-15.00,0.01
-10.05,9.94,0.01
-10.03,-9.96,0.00
-10.03,-9.96,0.00
0.39,0.33,15.01
-0.05,-0.02,0.00
-14.95,4.97,-0.02
-14.92,-15.03,0.07
0.06,-10.02,4.99
-10.03,-9.95,0.00
-0.04,10.04,0.02
0.06,-10.02,5.00
-10.03,-9.96,-0.00
-10.06,-10.02,-0.02
-0.04,10.04,0.02
-10.03,0.02,-0.00
-10.04,9.94,0.01
-0.05,-0.02,0.00
-10.07,-0.06,5.02
-9.99,9.99,5.00
-0.04,10.05,0.01
-0.09,-10.00,-0.01
5.98,-0.04,0.00
-10.06,-15.03,0.04
-10.03,-9.95,0.00
-0.05,-0.02,0.00
-10.05,9.94,0.01
-10.02,-9.96,-0.00
10.05,0.04,5.02
9.95,-10.04,0.01
5.41,-0.09,0.07
-0.05,10.04,10.03
0.06,-10.02,5.00
9.98,-0.01,-0.02
10.07,0.06,5.00
0.02,-10.04,-0.01
-10.03,0.02,-0.00
-0.05,-0.02,0.00
0.01,-4.99,-0.02
-14.93,4.96,-0.03
0.06,-10.02,4.99
9.97,14.98,-0.01
-5.02,14.99,-0.00
10.08,0.03,5.01
0.01,-4.99,-0.02
0.15,-0.15,15.03
-0.10,-0.03,5.02
-14.91,15.00,0.01
-10.03,-9.95,0.00
9.99,-0.00,-0.02
5.98,-0.04,0.00
-0.05,10.05,10.02
0.26,-10.06,-0.01
0.11,-10.01,9.99
-0.04,10.04,0.02
-9.99,9.98,5.00
0.04,-10.04,4.98
-0.04,8.19,10.03
9.94,-10.04,0.01
0.01,-4.99,-0.02
-10.05,9.94,0.01
-0.05,-0.02,0.00
-10.03,-9.95,0.00
-0.05,-0.02,0.00
9.91,-10.04,-0.01
0.13,-9.94,5.00
-4.88,10.11,0.01
0.01,-15.01,0.01
0.11,-10.01,9.99
0.10,-10.00,9.96
-10.03,-9.95,0.00
-9.99,9.99,5.00
0.11,9.99,14.93
9.98,-0.01,-0.02
-0.04,10.04,0.02
0.00,15.04,-0.00
9.99,-0.00,-0.02
0.01,-0.25,15.02
-0.05,-0.02,0.00
-0.05,-0.02,0.00
-14.91,15.01,0.01
9.98,-0.01,-0.02
9.99,9.99,4.98
9.99,9.99,4.98
-0.05,-0.02,0.00
9.95,10.04,0.00
9.95,10.04,0.00
0.07,-9.97,14.99
-10.04,9.94,0.01
0.01,-10.01,-0.01
9.86,-10.10,4.97
-10.03,-5.08,-0.00
-0.05,-0.02,0.00
14.98,9.98,-0.10
-0.40,1.95,9.50
-9.99,-10.03,5.02
5.05,-4.99,15.02
-9.98,10.02,5.02
-5.08,5.05,-0.02
0.01,-0.07,15.01
-9.95,-10.06,10.02
-10.03,0.02,-0.00
-5.00,5.09,10.03
-4.96,-14.98,0.03
-9.99,9.98,5.00
10.03,0.12,4.98
-0.05,-0.02,0.00
-10.00,9.97,5.00
9.94,10.02,0.01
0.09,-10.06,0.01
9.97,-10.04,0.01
-5.04,0.00,0.02
-0.05,-0.02,0.00
9.98,-0.01,-0.02
10.28,0.08,14.98
-0.08,-0.06,9.98
-1.08,9.58,15.24
9.97,10.04,0.00
-10.09,-0.18,10.00
-10.03,-9.95,0.00
-10.06,9.95,0.01
9.94,-10.04,0.01
-0.04,10.04,0.02
9.82,9.96,15.00
-9.99,-10.04,5.02
-0.05,-0.02,0.00
0.10,-10.06,0.01
-14.95,4.97,-0.02
0.00,-14.96,0.03
-0.02,-5.12,9.98
-0.05,-0.02,0.00
-10.08,9.57,0.01
-10.02,-9.96,-0.00
-15.26,-0.04,5.03
-5.08,5.05,-0.02
-9.75,9.78,15.30
-10.05,9.94,0.01
10.13,0.25,15.00
-15.06,9.88,-0.04
-0.05,-0.02,0.00
5.98,-0.04,0.00
4.90,-4.96,5.01
-10.03,0.02,-0.00
-10.03,-9.95,0.00
-10.02,-9.96,-0.00
9.97,10.04,0.00
0.02,-4.99,15.01
-0.06,5.01,0.02
-0.05,10.03,0.02
-10.07,-0.07,5.02
-0.10,5.02,0.03
-0.04,10.05,0.02
-9.98,9.96,14.99
-10.03,0.02,-0.00
-0.04,10.04,0.02
9.99,9.98,4.99
4.95,5.13,0.00
9.95,10.02,0.01
-5.07,-0.00,0.01
9.94,-10.04,0.01
9.98,9.97,0.01
9.94,10.02,0.01
0.10,-10.06,0.01
5.41,-0.09,0.07
-10.03,0.02,-0.00
9.94,10.02,0.01
-10.02,-9.96,-0.00
20.10,-0.02,-0.04
0.01,-4.98,-0.01
4.95,-0.15,15.02
-10.03,0.02,-0.00
-10.03,0.02,-0.00
-0.05,-0.02,0.00
14.96,15.02,-0.04
9.98,-0.01,-0.02
-10.07,-0.06,5.02
-0.04,10.04,0.02
-5.06,0.00,0.02
-10.04,9.94,0.01
-0.04,10.04,0.02
-4.98,-14.97,0.03
9.99,9.99,4.99
0.06,-10.02,5.00
-0.09,-15.10,10.10
9.97,-10.04,0.01
5.05,-15.01,0.09
0.01,0.14,5.01
-10.06,9.95,0.01
0.06,-10.01,5.01
9.95,10.03,0.01
-15.04,9.86,-0.04
-10.02,-9.96,-0.00
0.05,-10.01,4.99
-15.03,-9.93,-0.01
0.03,-9.98,4.97
15.09,0.11,-0.04
10.05,0.04,5.02
9.92,-10.04,-0.01
14.46,0.07,9.98
9.97,14.98,-0.01
-0.10,-0.03,5.03
9.98,-0.01,-0.02
9.95,10.03,0.01
-0.04,10.04,0.03
-9.95,-10.06,10.02
4.94,5.13,-0.00
0.10,-10.00,9.96
0.01,-5.00,-0.02
0.04,-15.13,15.02
-10.03,0.02,-0.00
9.98,-0.01,-0.02
-15.02,-0.01,-0.02
0.10,-10.00,9.96
-0.04,10.05,0.02
4.92,10.06,0.01
-0.06,10.04,10.03
5.27,-0.12,0.10
10.01,9.89,5.00
-0.06,5.01,0.02
-10.02,-9.96,-0.00
14.91,-15.02,0.05
-10.04,9.94,0.01
-15.06,9.87,-0.05
5.41,-0.09,0.07
0.00,15.04,0.00
9.92,10.00,9.96
-5.02,0.03,5.02
-0.06,5.01,0.02
-0.07,-15.12,10.10
-15.24,-0.05,5.03
9.97,10.05,-0.00
5.98,-0.04,0.00
14.87,-5.01,-0.00
0.05,4.95,-0.03
9.94,-10.04,0.01
4.95,5.02,10.00
-10.02,14.98,0.02
-0.05,-0.02,0.00
10.02,-10.11,14.94
-0.08,-0.01,5.05
-9.95,0.09,10.01
-0.06,5.01,0.02
-10.03,-9.96,0.00
-10.07,-0.06,5.02
-9.99,9.98,5.00
9.94,10.02,0.01
-10.03,0.02,-0.00
9.94,10.03,0.01
-0.09,-0.02,5.03
-0.05,-0.02,0.00
9.94,-10.04,0.01
-10.05,9.94,0.01
-0.02,10.05,5.01
0.39,0.33,15.01
0.01,-4.99,-0.02
-9.98,-10.01,5.02
-0.06,5.01,0.02
-0.21,4.83,15.09
-10.03,-5.10,-0.02
-10.04,-9.96,-0.00
9.95,10.03,0.01
-10.03,0.02,-0.00
-9.95,9.84,15.00
-9.74,9.77,15.29
-10.01,9.78,0.01
-0.04,10.05,0.02
9.95,10.03,0.01
9.94,-10.04,0.01
4.97,5.03,10.01
9.94,-10.04,0.01
9.95,10.02,0.01
9.95,10.03,0.01
0.36,-10.06,-0.02
-10.05,9.94,0.01
10.08,5.06,-0.04
-0.05,-0.02,0.00
9.98,-0.01,-0.02
5.35,-0.10,0.08
9.85,-10.09,4.95
-10.00,-4.98,-0.06
9.94,10.02,0.01
9.94,10.02,0.01
-10.04,9.94,0.01
-0.05,-0.02,0.00
-5.06,-0.00,0.01
-0.04,10.05,0.01
-0.09,5.02,0.03
0.02,-10.04,-0.01
-0.05,-0.02,0.00
-9.88,-10.15,5.02
-14.97,9.79,-0.05
-0.02,10.05,5.01
9.99,9.98,4.99
0.10,-10.06,0.01
0.12,-10.06,0.01
-10.03,-9.95,0.00
-10.03,-9.95,0.00
9.95,10.03,0.01
9.94,-10.04,0.01
9.89,-10.09,5.01
-4.99,10.07,0.03
-0.05,10.03,0.02
9.95,10.03,0.00
-0.05,-0.02,0.00
14.96,15.02,-0.04
-0.05,10.04,5.00
10.06,0.02,5.02
10.00,0.11,9.97
0.06,-10.00,5.02
-5.06,-0.00,0.01
-10.07,9.58,0.02
-0.06,10.04,10.03
-0.05,-0.02,0.00
-10.03,-9.96,-0.00
-0.04,10.04,5.00
9.99,0.13,9.98
9.94,-10.04,0.01
9.98,-9.99,9.98
0.02,-10.04,-0.01
-9.99,9.99,5.00
-10.02,-9.96,-0.00
-9.95,0.09,10.01
-5.06,5.05,15.02
9.97,-9.99,9.97
-10.09,9.57,0.01
-10.07,-0.06,5.02
9.97,-10.04,0.01
4.99,5.04,10.01
-10.06,-0.18,10.02
14.91,-15.02,0.05
-10.06,-15.03,0.04
-10.03,-9.95,0.00
-0.05,-0.02,0.00
0.10,-10.06,0.01
-0.05,-0.02,0.00
-10.03,-9.96,0.00
-10.02,-9.96,-0.00
-4.97,-14.98,0.03
0.05,4.95,-0.03
9.98,-0.01,-0.02
-10.03,0.02,-0.00
-0.04,10.04,5.00
-10.07,-0.06,5.02
9.97,-5.09,-0.04
9.95,10.02,0.01
-14.84,-0.05,9.94
9.72,0.49,15.05
-10.05,9.94,0.01
9.96,-10.04,0.01
-10.07,-0.06,5.02
10.00,9.97,9.95
-10.05,9.94,0.01
9.85,-10.09,4.95
-10.03,0.02,-0.00
0.06,-10.02,4.99
-0.10,-0.06,5.00
9.93,-10.04,-0.01
0.01,-0.09,15.00
-0.05,10.03,0.02
-0.04,10.04,0.02
-0.06,5.01,0.02
-10.03,-9.96,0.00
-10.03,0.02,-0.00
4.92,10.06,0.01
10.02,0.03,5.04
9.98,10.05,-0.00
0.12,-10.06,0.01
-9.73,9.76,15.28
-5.00,-5.00,4.98
-0.02,10.05,5.01
-0.05,10.03,0.02
-0.05,10.03,0.02
-5.06,-0.00,0.02
-0.05,4.94,4.86
14.98,9.99,-0.11
0.09,-10.06,0.01
9.89,-10.09,5.00
-0.04,10.04,0.02
-10.03,-9.95,0.00
-0.05,-0.02,0.00
-10.03,-9.96,-0.00
-9.95,0.09,10.01
-10.01,14.98,0.02
-5.06,5.05,15.02
9.97,-10.04,0.01
-14.80,-0.12,5.00
9.98,-9.99,9.98
5.98,-0.04,0.00
-5.00,-4.99,4.97
9.98,-0.01,-0.02
-15.03,-9.93,-0.01
-9.92,10.02,14.95
-10.03,-10.10,9.93
-10.03,0.02,-0.00
-0.05,-0.02,0.00
-10.03,-9.96,0.00
-0.07,-4.84,5.02
0.15,-10.08,0.01
-0.14,-20.01,0.03
-0.10,-0.06,5.00
14.96,15.02,-0.04
-10.06,-4.97,0.06
0.06,-10.02,4.99
-10.03,-9.95,0.00
-10.04,9.94,0.01
-0.05,-0.02,0.00
-10.03,0.02,-0.00
10.00,9.96,4.98
9.96,10.04,0.00
-0.04,10.05,5.00
10.07,-0.01,5.03
4.86,-0.24,14.99
-10.11,10.08,4.96
-10.03,0.02,0.00
4.85,-0.25,14.99
-9.97,-5.08,0.02
-10.03,-5.09,-0.01
9.95,10.04,0.00
9.96,0.05,5.02
14.96,15.02,-0.04
-10.07,-0.06,5.02
0.14,-10.06,0.01
-10.03,-9.95,0.00
0.28,5.26,9.97
-9.99,9.99,5.00
-10.03,0.02,-0.00
-15.05,9.86,-0.04
10.01,9.82,5.00
4.91,10.06,0.01
-0.05,-0.02,0.00
-9.99,-10.04,5.02
-0.05,-0.02,0.00
-10.05,9.94,0.01
9.49,0.22,15.00
9.94,-10.04,0.01
-10.02,-9.96,-0.00
-0.05,-0.02,0.00
0.01,-15.00,0.01
0.10,-10.06,0.01
-0.04,10.04,0.02
-10.00,14.98,0.02
0.13,-9.96,9.94
9.95,10.02,0.01
9.98,-9.99,9.98
-10.06,-10.02,9.97
14.91,-15.02,0.05
-10.03,9.89,0.01
-10.03,0.02,-0.00
-10.03,0.02,-0.00
-0.10,-0.08,9.98
9.99,9.98,4.99
-9.95,-10.06,10.02
-10.04,-15.03,0.04
9.98,-0.01,-0.02
0.18,-9.93,4.99
-0.02,10.05,5.01
-0.05,-0.02,0.00
10.07,5.06,-0.04
-10.03,-9.96,-0.00
4.94,5.13,-0.00
9.98,-0.01,-0.02
-10.03,0.02,0.00
9.93,-10.04,-0.01
-10.00,10.02,10.03
9.99,0.13,9.98
-10.03,9.89,0.01
-0.05,-0.02,0.00
9.97,10.03,0.00
