x,y,z
-2.93,-7.08,7.97
-1.89,-1.54,5.54
-1.72,-5.87,5.99
-2.41,-6.21,7.61
-4.66,-4.65,9.86
-2.93,-6.21,9.68
0.18,0.02,5.09
-1.20,-4.13,10.04
0.87,0.37,5.63
-0.17,3.66,9.41
0.18,0.02,5.00
0.18,0.02,5.00
0.35,0.02,10.13
0.18,0.37,9.68
0.18,0.02,5.00
-4.83,0.20,10.04
-5.00,0.20,10.04
0.01,0.02,5.36
1.73,0.89,5.09
-1.03,-1.71,4.82
1.73,0.89,4.91
-0.51,-0.84,5.00
2.42,0.89,5.90
1.21,0.89,5.00
2.60,1.41,5.99
2.08,0.54,5.90
0.52,0.02,5.36
0.35,0.37,5.00
0.70,0.89,5.00
0.52,0.72,5.00
0.70,0.72,4.91
2.08,-1.02,1.76
4.32,-3.61,2.66
0.01,0.02,0.05
-0.17,-0.32,4.55
0.01,0.54,5.18
0.70,0.72,5.00
0.18,0.20,4.91
-2.93,-6.21,9.32
-0.69,-1.36,4.91
-4.83,-0.50,10.04
-2.93,-3.27,5.90
0.52,0.02,5.36
1.21,0.37,6.53
1.39,0.37,6.53
0.35,5.05,9.95
-0.34,4.18,9.41
0.18,0.02,5.00
0.18,0.02,5.00
0.35,0.02,5.63
-0.69,0.02,6.08
-0.34,0.02,4.82
0.18,4.87,9.95
0.18,3.49,9.50
-4.83,4.87,9.86
-3.62,3.83,8.15
-13.47,0.54,6.08
0.35,3.31,6.80
-3.10,-2.92,4.55
-5.00,0.02,5.18
-0.17,-0.15,5.00
0.70,0.89,5.00
-6.04,-4.83,7.52
1.21,0.72,5.36
-1.72,-0.15,4.28
1.39,0.37,6.53
-0.34,4.18,9.50
0.87,0.20,7.88
1.39,0.37,7.34
-0.69,0.37,7.70
0.87,0.72,4.91
0.52,0.02,5.72
1.21,0.37,6.08
-0.51,-0.84,5.09
0.35,0.02,5.63
-1.72,-6.04,9.32
-3.62,-3.61,5.99
0.35,5.05,9.95
0.01,0.20,7.34
-0.86,1.41,4.73
-0.34,6.61,9.68
0.18,4.87,9.95
0.52,6.43,9.05
0.35,6.95,10.04
0.18,5.05,9.95
0.01,6.43,9.68
0.35,5.05,9.95
0.35,5.05,9.95
2.25,0.89,5.63
-0.17,5.74,9.05
1.73,6.78,7.16
1.73,0.02,5.72
-0.69,5.22,8.15
-0.34,6.43,10.22
-1.55,6.43,11.12
0.35,5.05,9.95
2.08,1.58,5.72
1.73,0.89,5.00
2.08,2.10,6.89
-1.38,4.18,6.35
-5.00,4.53,9.50
0.52,5.22,10.22
0.70,2.62,8.78
0.18,-0.15,5.63
0.18,0.02,5.00
0.18,1.76,8.60
-5.52,4.70,9.32
-5.00,0.02,10.04
-5.35,-0.50,9.95
-5.35,-0.67,9.95
-3.62,0.72,9.86
-3.10,-6.21,9.32
-1.20,-5.52,7.79
1.21,0.54,5.90
0.18,0.20,4.91
0.52,0.72,5.00
1.91,0.89,5.09
1.91,0.89,5.09
0.35,0.02,5.63
0.35,5.05,9.95
0.70,2.62,8.51
0.18,4.01,9.59
0.18,0.02,5.00
0.01,0.02,5.00
-1.20,0.02,6.44
-2.07,-1.71,6.71
1.56,0.89,4.91
0.70,0.89,5.00
0.18,0.20,4.91
-2.41,-3.96,4.82
1.21,0.89,4.91
0.70,0.89,5.00
1.56,0.37,5.81
-2.07,-2.58,4.55
0.70,0.89,5.00
-2.07,-2.40,4.28
1.21,0.89,4.91
1.56,0.89,4.91
2.25,1.06,6.17
-1.03,0.89,5.27
-0.17,0.20,7.88
0.70,0.72,7.07
0.18,0.02,5.00
-5.35,-0.67,10.04
0.35,0.02,5.63
-2.24,-6.56,9.41
-3.28,-7.95,9.59
0.35,0.02,5.63
0.01,0.02,5.00
0.18,0.02,5.00
0.18,0.02,5.27
0.01,0.02,9.95
0.18,0.02,9.95
-0.17,-1.54,9.95
0.18,0.02,9.95
0.18,-5.35,10.13
0.18,0.02,9.95
0.01,-0.15,9.95
-1.20,-7.25,9.77
-0.17,-4.83,9.95
0.01,-4.65,10.04
-0.51,-8.98,10.22
0.01,-4.83,10.04
-0.86,-6.21,8.87
-0.51,-0.15,5.18
-0.51,-0.15,5.45
-0.69,-0.15,5.45
0.52,4.01,6.26
0.35,-0.67,7.61
-0.34,-0.32,5.00
-0.51,0.02,5.45
-0.86,-0.15,4.91
0.87,0.54,6.17
0.18,0.37,7.16
-2.76,-6.21,9.41
-3.79,-7.25,8.42
-3.79,-6.21,7.88
-2.93,-6.04,9.05
-2.93,-6.04,9.23
-2.07,-4.13,8.96
-0.17,-0.15,5.54
-0.34,-0.15,5.45
0.87,0.54,6.17
1.39,0.89,4.91
0.35,0.02,4.91
-0.86,0.89,3.74
2.08,2.10,6.89
2.42,1.06,5.99
0.01,4.35,9.77
0.18,3.31,9.41
0.70,6.78,10.31
0.35,6.95,10.22
0.18,5.05,9.95
0.35,5.05,9.95
0.87,0.89,5.09
1.91,0.89,4.91
0.70,0.72,4.91
2.08,2.10,6.80
0.35,4.01,9.59
1.56,1.93,5.36
1.56,0.37,5.09
0.35,5.05,9.95
0.01,0.02,5.00
2.08,0.72,6.26
1.04,0.89,5.00
-0.34,4.53,9.32
0.01,0.54,6.53
1.56,0.89,5.18
-5.35,0.02,5.00
-0.51,3.66,5.18
0.35,5.05,9.95
-0.34,4.18,9.41
0.18,5.05,9.95
0.35,5.05,9.95
0.18,5.05,10.04
0.35,5.05,9.95
-1.89,0.72,5.00
0.35,0.02,5.09
-2.41,-3.09,4.55
-8.46,-0.67,6.44
-12.78,0.89,5.54
-7.59,3.83,5.00
-2.76,7.13,7.07
1.21,0.89,4.91
-1.72,-3.27,5.18
-1.55,-2.92,5.09
-1.55,-5.87,6.35
-3.10,-6.04,8.24
-2.41,-3.61,5.27
-3.79,-6.04,8.69
-1.38,-2.58,4.91
1.39,0.89,4.91
-1.38,-2.06,4.73
1.73,0.89,5.00
-3.28,-3.61,4.46
2.25,0.72,6.17
0.87,0.54,5.81
1.21,0.72,4.91
-0.51,0.72,5.09
1.39,-0.32,3.47
-3.28,-3.44,3.74
-1.03,-0.32,3.92
0.18,0.54,0.14
-2.24,-0.15,4.10
-0.17,-0.15,6.80
0.35,5.05,9.95
0.35,5.05,9.95
1.39,0.20,5.00
0.70,0.72,5.27
0.35,5.05,9.95
3.11,0.89,5.09
0.52,5.91,8.06
1.56,0.37,5.81
-0.34,5.22,5.99
-0.17,0.02,4.64
2.94,1.06,6.44
0.52,0.89,5.09
-8.63,0.89,4.01
-13.30,1.58,6.35
-9.15,1.06,5.54
-8.46,-0.32,7.25
-7.08,-1.88,5.18
-1.72,-3.27,5.00
-9.15,1.93,7.07
-8.98,0.54,6.53
-10.01,0.02,5.63
-4.66,-2.23,4.37
-9.32,7.65,5.90
-5.35,-5.35,7.79
-3.10,-5.69,9.41
-2.76,-6.04,9.32
0.35,-10.02,5.18
-3.10,-6.56,6.53
-2.59,-6.56,6.80
-0.34,-0.50,4.91
0.35,0.20,5.81
-5.00,0.02,10.04
-5.00,-5.69,10.04
-0.34,-10.37,7.70
1.91,-10.72,6.17
1.91,-10.72,6.80
1.91,-10.72,6.44
-0.17,-9.50,5.09
-0.17,-9.50,5.09
0.35,-10.02,5.09
1.21,-10.20,5.81
0.35,-10.02,5.09
2.08,-10.72,6.17
-1.20,-8.81,5.27
-4.49,-5.69,8.06
0.52,0.72,4.91
0.18,0.02,5.00
0.35,0.02,5.63
0.52,0.02,5.36
-2.59,-7.95,9.68
0.87,0.54,8.15
0.01,0.02,9.95
0.70,0.54,5.81
0.01,2.62,8.78
0.18,0.02,5.27
-1.38,-0.15,5.54
-1.03,0.02,5.99
1.39,0.89,5.00
-5.52,-2.06,5.18
-1.72,-2.40,4.82
-5.18,0.02,5.18
-1.55,-1.88,4.73
-5.69,-1.54,5.45
-9.15,-0.15,5.81
-5.00,0.20,5.18
-5.00,0.20,5.18
-7.59,0.37,5.18
-1.89,-2.75,4.64
0.35,0.37,5.00
-10.01,0.72,6.26
-2.93,-4.65,5.09
0.35,0.37,5.00
0.70,0.20,5.54
1.04,0.54,6.17
0.35,0.37,5.00
-0.51,-0.15,4.82
0.70,0.89,0.14
-2.24,-4.65,5.09
-2.93,-6.91,6.80
-1.38,-5.87,5.18
-1.89,-6.56,5.54
-2.41,-6.39,9.23
-2.93,-6.04,9.32
-5.35,-5.17,7.97
-0.34,-0.15,5.45
0.87,0.20,7.07
2.42,0.72,5.00
0.18,0.02,6.08
0.18,0.02,5.00
-0.69,0.02,8.06
-0.86,-0.67,4.64
-1.72,-4.48,4.91
-1.38,-5.69,7.79
-3.62,-6.04,7.79
-3.45,-4.31,4.82
0.01,1.24,4.10
-0.17,0.20,4.64
0.70,0.37,5.63
0.35,-0.15,5.09
0.35,0.54,0.14
-1.20,0.72,5.81
-0.34,0.02,4.73
0.87,-0.15,4.64
-1.20,0.89,6.53
-1.38,2.28,5.09
3.63,3.66,5.45
0.87,6.61,8.24
1.56,4.18,5.90
-0.51,3.31,4.91
0.18,3.31,9.41
0.52,5.22,10.22
-0.86,5.39,9.23
0.18,6.26,9.50
0.35,5.74,6.89
-1.20,-4.13,3.65
0.70,-1.88,5.09
-1.03,3.31,1.58
3.29,1.41,0.14
3.63,0.89,-0.04
-0.51,0.20,4.73
-0.86,0.54,3.83
-0.51,3.83,4.91
0.35,-0.50,5.18
-3.45,0.89,5.09
0.18,-1.88,5.18
-0.69,-0.15,5.18
0.70,0.89,5.00
-0.17,-0.15,5.00
-2.41,-5.17,5.36
1.91,0.89,4.91
0.70,0.89,5.09
2.25,1.41,5.00
1.91,1.58,6.44
0.35,0.37,4.91
-1.72,-3.44,4.64
-12.60,0.72,4.82
-1.72,5.91,4.19
-1.20,5.05,5.54
-2.59,-2.58,4.82
-5.18,0.20,5.36
-9.84,2.62,4.55
-10.36,8.16,5.09
-8.80,6.95,5.72
-9.32,8.68,6.44
-9.84,9.90,5.18
-9.50,-0.67,9.68
-5.69,-1.36,8.24
-9.50,10.07,5.36
-9.67,10.59,5.18
-4.14,-4.31,7.07
-2.41,-6.39,9.32
-5.87,-0.15,5.27
0.01,0.02,5.09
0.35,5.22,9.77
0.52,4.70,10.04
-2.59,-3.44,4.82
-2.24,-3.27,4.91
-5.18,0.02,5.36
-12.60,4.01,3.02
-7.25,-3.44,5.63
-8.63,10.76,6.17
-6.21,-2.23,5.63
-5.87,-1.19,5.18
-5.18,-0.50,0.59
-8.63,7.47,1.94
-2.07,-5.00,5.54
-1.72,-6.91,5.45
-2.76,-1.19,2.75
0.35,-1.71,5.00
0.87,0.54,6.17
-3.97,-5.52,8.24
-5.00,-7.08,9.14
-9.32,10.76,5.81
-5.18,-3.61,5.63
-3.28,-6.39,8.96
-0.17,-9.68,5.27
0.18,-5.00,10.04
0.01,-0.15,5.90
0.35,0.20,4.91
0.01,4.35,9.68
2.42,1.06,6.17
2.08,2.10,6.89
0.18,6.26,10.31
0.52,5.22,10.13
0.35,5.05,9.95
0.35,5.05,9.95
0.18,5.22,10.13
-0.17,-0.15,7.16
-0.69,4.70,9.86
-0.69,6.43,9.77
-0.34,6.26,10.04
0.35,5.05,9.95
0.52,5.22,10.13
0.52,5.22,10.22
0.52,5.22,10.22
0.18,0.02,5.00
0.35,5.05,9.95
2.08,0.54,4.91
0.01,2.10,8.69
0.01,4.35,9.68
-0.34,1.24,8.42
0.70,0.89,5.00
0.52,0.72,5.00
0.52,0.02,5.09
-0.34,-0.50,4.28
0.52,0.72,5.00
0.70,0.72,4.91
-8.63,1.58,5.36
-5.69,1.58,3.02
-1.20,-2.23,4.91
-1.72,-2.06,4.64
-0.69,1.06,8.24
0.01,2.10,8.87
0.18,-0.15,5.54
1.39,0.89,4.91
0.35,0.37,4.91
-0.34,-0.50,4.91
-1.20,-2.23,4.91
-1.20,-1.71,4.73
0.52,0.72,4.91
0.35,0.54,5.00
-1.38,-5.87,7.25
0.52,0.37,8.51
0.01,0.02,5.00
0.18,3.31,9.41
0.18,0.02,5.00
0.18,0.02,5.63
-2.76,-4.13,5.36
-8.63,1.93,7.34
-2.93,-6.04,9.32
-1.55,-6.04,8.15
-3.28,-6.73,8.78
0.35,0.37,7.07
-1.38,-5.69,5.18
-0.86,-0.67,4.73
2.25,0.72,5.81
-0.34,-0.15,5.45
-3.62,-2.23,5.72
0.87,0.20,8.15
-1.20,0.20,4.46
-0.69,0.37,5.00
0.87,0.54,6.17
-1.55,0.02,5.54
0.01,0.02,9.95
-0.51,-0.15,5.00
1.56,4.18,6.44
-0.69,-0.15,5.09
0.01,4.35,6.53
0.35,5.05,9.95
0.35,5.05,10.04
0.35,5.05,9.95
-0.34,4.18,9.50
0.18,3.31,9.41
0.52,5.22,10.13
0.35,4.53,9.86
0.70,6.95,10.31
0.87,4.87,10.13
-0.34,-0.15,6.80
0.35,5.05,9.95
0.52,4.70,9.95
0.35,5.05,9.95
0.18,0.02,5.00
0.35,5.05,9.95
0.01,4.35,9.68
-0.17,-0.15,6.71
0.35,5.05,9.95
0.35,5.05,9.95
0.18,0.02,5.00
0.35,0.02,5.27
0.18,0.02,5.00
0.18,0.02,5.00
0.35,0.02,5.63
-0.17,0.02,5.99
-2.07,-2.92,5.09
-1.72,-5.52,9.32
-1.55,-8.81,5.81
0.70,-9.68,6.53
-1.89,-8.29,5.63
5.01,-12.10,4.91
6.22,-11.93,0.86
7.61,-10.72,0.23
3.46,-4.48,5.09
0.35,-5.87,6.98
0.01,-5.69,10.22
0.18,-9.16,6.26
0.70,-9.68,6.89
-0.34,-5.69,9.95
0.18,4.53,9.50
0.18,0.02,5.27
0.01,0.02,5.00
0.01,0.02,5.36
0.01,-0.15,9.95
-0.17,-0.32,9.95
0.35,0.02,5.27
1.21,0.37,9.95
1.39,0.72,7.07
7.95,0.20,5.18
0.18,0.20,10.04
7.09,0.02,5.27
3.63,0.54,5.45
6.22,-0.15,6.26
1.04,0.02,5.81
-0.69,-0.15,4.91
-0.17,-0.15,5.45
-0.34,-0.15,6.26
-0.34,0.54,5.27
-0.17,0.89,5.36
-0.34,0.20,5.90
-0.34,-0.15,5.18
-0.51,-0.15,5.09
-0.69,-0.15,5.18
-0.69,-0.15,5.54
-1.72,-5.17,8.96
-5.18,-4.83,8.24
-0.17,0.54,4.46
-1.89,-5.00,5.09
-1.03,-0.67,4.55
0.18,-0.15,5.00
0.01,1.41,0.32
-2.76,-3.27,4.64
0.35,0.37,5.72
1.04,0.54,6.26
1.04,0.54,6.26
-4.66,-4.65,6.98
-2.93,-6.04,9.41
-6.04,-6.04,10.04
0.35,-0.15,6.08
0.87,0.54,6.17
-2.93,-5.87,9.32
-1.89,-3.44,5.18
-4.49,-5.52,7.88
-2.93,-5.87,9.50
-2.93,-6.21,9.32
-2.93,-6.04,9.32
-0.86,-1.02,5.00
0.18,0.02,5.27
-0.34,-0.32,9.14
-0.51,0.54,4.37
-0.17,0.20,7.25
0.01,-0.32,7.07
0.87,0.20,7.88
